subjek,final_text,label,status,confidence
Sri Mulyani Indrawati,pilpres tdk dukung prabowo bhkan prnah nyindir pilih presiden suka marahkala prabowo cap suka marahsm kubu nyungsep stlah ajak gabung kabinet prabowo jdi tpi bagussj drpd ditaro luar suka ngelunjak nendangin dri blakang,negatif,prediksi_model,0.37462611307077814
Sri Mulyani Indrawati,laxamana srimulyani bintang sokses sri,netral,prediksi_model,0.622000011159264
Sri Mulyani Indrawati,prabowo kemarin sri mulyani ngomong presiden suka marah angkat menteri,positif,prediksi_model,0.7057467772761361
Sri Mulyani Indrawati,sikap keluarga jadi menteri tanggung tugas moga amanah aaamiiiiin,positif,prediksi_model,0.6721821520685787
Sri Mulyani Indrawati,mantaaaap,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,harga seragam makan siang gratis rakyat makan,negatif,prediksi_model,0.6434935165649412
Sri Mulyani Indrawati,nenek centil,netral,prediksi_model,0.4572374276700732
Sri Mulyani Indrawati,bintang tujuh ,netral,prediksi_model,0.6923270078806667
Sri Mulyani Indrawati,tuju presiden sri mulyani abdi negara,positif,prediksi_model,0.8340189569783784
Sri Mulyani Indrawati,moga negara detik pimpin jalan warga indonesia tanggung negara kelola dng mesti,positif,prediksi_model,0.5742221534011456
Sri Mulyani Indrawati,hebat ,positif,prediksi_model,0.7157080398268292
Sri Mulyani Indrawati,tuju kasih sri mulyani bintan gerak indonesia mahu,positif,prediksi_model,0.7715822515876376
Sri Mulyani Indrawati,layak srikandi bintang,netral,prediksi_model,0.5297947173841403
Sri Mulyani Indrawati,bintang gaji asnpolritni pensiun gaji persen,netral,prediksi_model,0.5022481504466552
Sri Mulyani Indrawati,hukum jrs tegak tanpapandang bulu hakekat tegak daulat rakyat sejahtera adil bangsa negara,positif,prediksi_model,0.8405956446843671
Sri Mulyani Indrawati,wapresnya tdk nampak acara bekal,negatif,prediksi_model,0.4406171806443955
Sri Mulyani Indrawati,kerja kerja kerjajangan canda,netral,prediksi_model,0.5732185027600821
Sri Mulyani Indrawati,wahhhntar diksh mesti bpk prbwootng srikandi amnh smp akhirr,netral,prediksi_model,0.3890596045555295
Sri Mulyani Indrawati,mantap pnh canda menteri presiden prabowo gibran penuh gurau,positif,prediksi_model,0.8892682041321301
Sri Mulyani Indrawati,beda pimpin jendral tempur wibawa nyawa bawa negara stop citra buzzeran ngapain cuman rusak bangsa negara mantap presiden,positif,prediksi_model,0.8410710371957028
Sri Mulyani Indrawati,allah gustiiii prabowo presiden rahasia illahi,positif,prediksi_model,0.562765648446012
Sri Mulyani Indrawati,sihh yess,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,jendral langsung sri,positif,prediksi_model,0.6720812596961965
Sri Mulyani Indrawati,sekolah buk,negatif,prediksi_model,0.5371026996347293
Sri Mulyani Indrawati,kasi,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,            ,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,bintang toedjoe bukobat puyeng mikir utang mikir duit orang banyakkrn bom udah besar anggar ituini itu,netral,prediksi_model,0.4631022222999361
Sri Mulyani Indrawati,dekade blm sainganya mentrididiklah biar ganti handal,netral,prediksi_model,0.4612420079860851
Sri Mulyani Indrawati,presiden presiden pilih srimulyani masuk dlm kabinet menteri uang,netral,prediksi_model,0.5180553777711693
Sri Mulyani Indrawati,basuki spt sri orang partai capai orang jabat,positif,prediksi_model,0.45506397886048605
Sri Mulyani Indrawati,sri mulyani menteri tarik pajak pas,positif,prediksi_model,0.8535751914872303
Sri Mulyani Indrawati,tim merah putih prabowogibran the best,positif,prediksi_model,0.5121939317880296
Sri Mulyani Indrawati,president bunglon pandai tempat dmn prabowo the best,netral,prediksi_model,0.44330342375673454
Sri Mulyani Indrawati,aamiinberkah berkah slalu syang bela nkri,positif,prediksi_model,0.48943523690835383
Sri Mulyani Indrawati,bravo tni,netral,prediksi_model,0.5046331312733887
Sri Mulyani Indrawati,bagus duh sreg bbrp dikit moga drill poles prabowoatau buang,negatif,prediksi_model,0.3574470439320012
Sri Mulyani Indrawati,utang trilyun,netral,prediksi_model,0.48216807288874625
Sri Mulyani Indrawati,lucuuuu banget lanjudken,netral,prediksi_model,0.43432347540103894
Sri Mulyani Indrawati,mantab sri kandi nkri moga sehat,positif,prediksi_model,0.8972983620882637
Sri Mulyani Indrawati,bintang sri mulyani periode sby periode jokowi plus periode prabowo,positif,prediksi_model,0.5023008395187916
Sri Mulyani Indrawati,hati berpakain doreng tni hati masyarakat anti korupsi semogaterinpirasi,netral,prediksi_model,0.4706086874044087
Sri Mulyani Indrawati,masyarakat bahw jokwi persiden baik indonesia,positif,prediksi_model,0.5993371263598919
Sri Mulyani Indrawati,persiden ind hak prabowo persiden militer pidato mesti isu tahan perang pranowo persiden negara indonesia jatuh teruk,netral,prediksi_model,0.5327066878091238
Sri Mulyani Indrawati,cepat ambil tindak keluh rakyat negara inibuktikan pimpin amanah rakyat,positif,prediksi_model,0.6917478769182777
Sri Mulyani Indrawati,sales girl imf,negatif,prediksi_model,0.6205841661852421
Sri Mulyani Indrawati,sekalisemua menteri jadi meliterkasik bintang negara ngeriklo menteri indonesia mliter oknum kacang berani rapat,netral,prediksi_model,0.5950843366856323
Sri Mulyani Indrawati,khayal lemah rakyat indonesia mudah maaf mudah lupa tahu ilmu jokowi beda prabowo kyai kumpul kyai garong garong salam waras,netral,prediksi_model,0.35619637096662266
Sri Mulyani Indrawati,keren cantik sri pakai militer,netral,prediksi_model,0.47587630255233077
Sri Mulyani Indrawati,cosplay doang ,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,menkeu sri mulyani era sby jkw  mekeu bintang boss ,positif,prediksi_model,0.6939221311315096
Sri Mulyani Indrawati,moga perintah kabinet bawa bangsa indonesia arah lbh baik,positif,prediksi_model,0.7956046772866702
Sri Mulyani Indrawati,sama indah,netral,prediksi_model,0.43053652912564877
Sri Mulyani Indrawati,mntaapsemua sehat,positif,prediksi_model,0.7592172020273041
Sri Mulyani Indrawati,sri mulyani antek amerikw,positif,prediksi_model,0.8869798221278188
Sri Mulyani Indrawati,knapa retno tdak masuk kabinet prabowo,netral,prediksi_model,0.5341667230651427
Sri Mulyani Indrawati,wkkkk kasih bintang,netral,prediksi_model,0.6701188468261989
Sri Mulyani Indrawati,bintang cocok alas presiden damping buk sri menteri keuwangan,netral,prediksi_model,0.47878801862179904
Sri Mulyani Indrawati,bagus bintang bintang,netral,prediksi_model,0.635536035907081
Sri Mulyani Indrawati,jomoei mrmbrrikan bintang,netral,prediksi_model,0.6923270078806667
Sri Mulyani Indrawati,stn,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,gara jendral tituler deddy coldiesel bintang pundak hehe,netral,prediksi_model,0.7010661914730811
Sri Mulyani Indrawati,sri mulyani lucu indonesia bangkrut sri mulyani lucu indonesia hutang ribu trilyun sri mulyani lucu,positif,prediksi_model,0.8712729511004472
Sri Mulyani Indrawati,spil foto haikal bahlil min,negatif,prediksi_model,0.5778215522328147
Sri Mulyani Indrawati,politik politik ibatar angin sri muliani dibilg tkg ngutang skrg puji jdnya sadar politik gmn jaya indonesia bawah kpeminoinan prabowo,positif,prediksi_model,0.4877977539163414
Sri Mulyani Indrawati,mantap keren,positif,prediksi_model,0.9106083269513515
Sri Mulyani Indrawati,loh babe haekal,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,dukung ,netral,prediksi_model,0.4806867305019499
Sri Mulyani Indrawati,mulyono kasih bintang ,netral,prediksi_model,0.48571934860638816
Sri Mulyani Indrawati,mohon maaf kalou kata salah terimakasihok sukses semuanyaamin,negatif,prediksi_model,0.38764259787888794
Sri Mulyani Indrawati,sipil peng anugrahan honoriscausa militer beri anugrah jenderal horiskausa buar harga menteri latih,netral,prediksi_model,0.5134778763121906
Sri Mulyani Indrawati,mudah hidupkn pitrus,negatif,prediksi_model,0.43949626053221946
Sri Mulyani Indrawati,mantaf okpara pimpin bahagia waloupun canda rakyat iku bahagia tertawatidak mesti materi bahagia rakyat pimpin rukun senang terimakasih,negatif,prediksi_model,0.39113984913161953
Sri Mulyani Indrawati,sri mulyani wajar anda dapet bintang sri mulyani mwnjaga uang insonesia,positif,prediksi_model,0.7726905684007411
Sri Mulyani Indrawati,tunggu kerja rakyat sejahtera sengsara,positif,prediksi_model,0.6508084191252049
Sri Mulyani Indrawati, semua,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,biarpun pilih prabowosemoga indonesia maju,positif,prediksi_model,0.7085289548805804
Sri Mulyani Indrawati,cok,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,tukang majakiiin tanah masyarakat bintang kaga malunyaa juang elo untk rakyat ngejajah rakyaat jmn belanda,negatif,prediksi_model,0.4385073481315969
Sri Mulyani Indrawati,canda beliau,positif,prediksi_model,0.8559395097709301
Sri Mulyani Indrawati,triliun uang rakyat indonesia rampas colong rampok jajah alawi pki zionisme yahudi perintah aparat tegak hukum ambil tindak,negatif,prediksi_model,0.4124818765278986
Sri Mulyani Indrawati,adduh kalo sri mulyani menteri uang asn tni polri mimpi dlu sejahtera,positif,prediksi_model,0.7301330981637669
Sri Mulyani Indrawati,depan massarakat indonesia didik militer dunia,positif,prediksi_model,0.5251426418864432
Sri Mulyani Indrawati,dedy kohbuzzeer kasi pangkattanpa maha wowo,netral,prediksi_model,0.35704560581116174
Sri Mulyani Indrawati,layak atur uang neg indonesia thn stabil mudah,netral,prediksi_model,0.41177165918903336
Sri Mulyani Indrawati,sehat sehat smi,positif,prediksi_model,0.806905002985156
Sri Mulyani Indrawati,meding bintang ajah,netral,prediksi_model,0.6923270078806667
Sri Mulyani Indrawati,ayo presiden ada baharu sistem didik militer masyarakat sipil tempuh didik militerbela negara sempat luas tumbuh budaya disiplin masyarakat jabat indonesia kelas khusus terima kasih,positif,prediksi_model,0.5426103900847545
Sri Mulyani Indrawati,aamiin,netral,prediksi_model,0.3777798613937185
Sri Mulyani Indrawati,wes dang main perang perang,netral,prediksi_model,0.44700643704366666
Sri Mulyani Indrawati,sing ojo korupsi,negatif,prediksi_model,0.6115575392209087
Sri Mulyani Indrawati,rakyatmelihat pimpin bangsa bercandabersatu wujud impi bngsa indon sia negara maju makmur sejahtera senang bngeet allhamdulillah,positif,prediksi_model,0.876986029952724
Sri Mulyani Indrawati,sri mul nyindir wowo bintang kasih,netral,prediksi_model,0.574233689906331
Sri Mulyani Indrawati,hebat wowo serius kyk main main acara trsb,netral,prediksi_model,0.3819532168237778
Sri Mulyani Indrawati,adem ,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,ketawa waktuny serius,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,pas bpk presiden,netral,prediksi_model,0.48158380528560224
Sri Mulyani Indrawati,prabowo punyak rencana maju negara percaya atur prabowo,positif,prediksi_model,0.540406202916208
Sri Mulyani Indrawati,megang jabat kayak levih jabat pegang,positif,prediksi_model,0.47766665591928037
Sri Mulyani Indrawati,uji tarik pajak,negatif,prediksi_model,0.7924435806656082
Sri Mulyani Indrawati,ekspor negara sahabat uang asli barter ekspor negara rentenir barter impor sedikit,negatif,prediksi_model,0.5665493644927218
Sri Mulyani Indrawati,wowo menteri uang ganti menteri utang aneh pakai,netral,prediksi_model,0.6459508899167942
Sri Mulyani Indrawati,rakyat menang,negatif,prediksi_model,0.5974862926692497
Sri Mulyani Indrawati,sri mulyani cinta amerika suka utang ama amerika,negatif,prediksi_model,0.5653113377072314
Sri Mulyani Indrawati,sok tau ah,negatif,prediksi_model,0.6945600989007544
Sri Mulyani Indrawati,tempo jos,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,bener sri agen,positif,prediksi_model,0.6032775210557096
Sri Mulyani Indrawati,malu baca konten nggak tarik,netral,prediksi_model,0.47439914643110515
Sri Mulyani Indrawati,siaoa tho ngoceh mana,negatif,prediksi_model,0.5176595023885174
Sri Mulyani Indrawati,tahan,netral,prediksi_model,0.4742075882353895
Sri Mulyani Indrawati,tau negara sajawooeeww sadar,negatif,prediksi_model,0.5822522112356842
Sri Mulyani Indrawati,tua banyak pahala cari tiket surga,netral,prediksi_model,0.44572548870674583
Sri Mulyani Indrawati,menteri ahli naikin pajak cari sumber pajak gue kerja gitu doang,negatif,prediksi_model,0.572203764583811
Sri Mulyani Indrawati,regulasi bea cukai impor surplus apbn dorong ekspor pertambanganhindari rusak alam ppn stabil patuh pajak nik periksa pandang bulu dorong positif pasar ekonomi negeri cinta produk negeri asli pmdn,negatif,prediksi_model,0.6265559238425246
Sri Mulyani Indrawati,srimulyani kek imin kah hhee,netral,prediksi_model,0.6044230533904854
Sri Mulyani Indrawati,duta hutang worldbank prestasi bikin negara wakanda turun kelas negara tengah bawah negara tetangga negara maju worldbank lho,positif,prediksi_model,0.49760018243376813
Sri Mulyani Indrawati,omong doang,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,terossss pajak hebat srimul ,positif,prediksi_model,0.5483547393766799
Sri Mulyani Indrawati,mengeluelukan sosok mbak sri pribadi menteri menteri lamaselain bosen mbak sri ini produk progresif tanda sejahtera finansial masyarakat umumhanya kumpar arus elit kuasa belakatak sikap ideal moralistik bangsa,positif,prediksi_model,0.6496354550933888
Sri Mulyani Indrawati,proposal tolak fitnah jalan kemarin bikin proposal malak jokowintar bikin proposal malak perintah prabowoini host ngiler banget ken pajero sport pajero dapet lumayan dapet bajajero ,negatif,prediksi_model,0.38631623555999134
Sri Mulyani Indrawati,pusing orang orang minum obat darting,negatif,prediksi_model,0.5285443433741995
Sri Mulyani Indrawati,yayaayyaay bocor alus the best ngajuin proposal,netral,prediksi_model,0.3619864165904
Sri Mulyani Indrawati,orang lepas jabat orang faham manusia mati,negatif,prediksi_model,0.6154775417359539
Sri Mulyani Indrawati,sri mulyani allan greenspan gubernur federal reserve sebab krisis uang subprime mortagage dalang krisis smi sebab krisis ekonomi indonesia lanjut menteri integritas enak orang connect bank dunia imf,positif,prediksi_model,0.8607331704413482
Sri Mulyani Indrawati,lumayankuping bocor alus udah nyampe amerika skrg,netral,prediksi_model,0.4504217676489246
Sri Mulyani Indrawati,sentimen amerika prabowo prabowo latih liter amerika tampa sadar beliu amat cia psikolok hasil kaji prabowo orang ambisius keras arti nyakalau prabowo presiden sulit kendali,netral,prediksi_model,0.5044864902181598
Sri Mulyani Indrawati,ratu pajak,negatif,prediksi_model,0.7342196710007892
Sri Mulyani Indrawati,urus menteri tang jokowiprabowo boneka,netral,prediksi_model,0.4765135405975704
Sri Mulyani Indrawati,pajak rakyat menang luan negeri suka,negatif,prediksi_model,0.7906403216832949
Sri Mulyani Indrawati,ayo buk kejar pajak rakyat,negatif,prediksi_model,0.7504154449764244
Sri Mulyani Indrawati,iyooooo ngutang neh sing akeh,negatif,prediksi_model,0.689584259442868
Sri Mulyani Indrawati,hrs koment sri mul,positif,prediksi_model,0.4381770787564727
Sri Mulyani Indrawati,napasukanmanaada,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,ide brilian menkeu bantu intelijen uang biar oknum jabat negara pusat daerah ngkk main anggar negara korupsi kaya pribadi kelompok golong selamx uang rakyat ratus ribu triliun uang rakyat rampok oknum jahat das sektor,negatif,prediksi_model,0.6526489176820824
Sri Mulyani Indrawati,mantap ibuklo korup bungkus,positif,prediksi_model,0.8382365600260372
Sri Mulyani Indrawati,prabowo subianto mrs sri mulyani  indonesia butuh profesional jujur love pertiwi,positif,prediksi_model,0.7136211596796356
Sri Mulyani Indrawati,intel jent tutup rapih menkiudeharus tdk taukarna menankapyg luar hukum wenang rugi negara menkiutangkap,negatif,prediksi_model,0.5099839607606046
Sri Mulyani Indrawati,skrg singkap kemaren hambat kasihan kokowi bersih negri bilang oekerja partaijadi hars manut padtai anti miskin koruptor,negatif,prediksi_model,0.5868589196491498
Sri Mulyani Indrawati,iya skfg bersni beking presiden prabowo kemaren bawah jokowi oekerja oadtai trkanan partai kuasa presiden presidenngatur melulu,netral,prediksi_model,0.5620126935437114
Sri Mulyani Indrawati,mantap ibuslma doa sehat slludan semangat ibumakasih uda indonesia depan menteri tdk tergantukantuhan jaga lindung,positif,prediksi_model,0.9589598303620797
Sri Mulyani Indrawati,ketawa ketawa bnyak duit,netral,prediksi_model,0.4862512190711536
Sri Mulyani Indrawati,mulyono skrg mana,negatif,prediksi_model,0.6669891132888826
Sri Mulyani Indrawati,ketawa hahahaha mmmmmm,negatif,prediksi_model,0.5836667472600526
Sri Mulyani Indrawati,pigai mana pigai menteri ham nampak,netral,prediksi_model,0.4426310418761783
Sri Mulyani Indrawati,mantappppp,positif,prediksi_model,0.8327780660495951
Sri Mulyani Indrawati,acara buang anggaranpendidikan biar displin gtsiapa berani negor disiplinpresiden sibukjadi giat guna sekalipadahal anak kelaparantidur toko orang malam dingin,positif,prediksi_model,0.43250586374890093
Sri Mulyani Indrawati,selamat sritex sri,positif,prediksi_model,0.6057605408224739
Sri Mulyani Indrawati,setujupilihan jitu ekonomiindonesiasemogamerokeet,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,menteri agama hebat,positif,prediksi_model,0.6435456200516176
Sri Mulyani Indrawati,percaya cari uang negara gimana,negatif,prediksi_model,0.5731387586167475
Sri Mulyani Indrawati,percaya cari hutang,negatif,prediksi_model,0.6673230720722753
Sri Mulyani Indrawati,menteri agamapak nunsewu menteri agama indonesia harap berantas oknumx intoleran negeri luar nalar,positif,prediksi_model,0.5584970120288846
Sri Mulyani Indrawati,jarene sri mulyani arep pensiun lha gelem munggah teh,positif,prediksi_model,0.7201542123442592
Sri Mulyani Indrawati,presiden menteri uang sri mulyani kayak berani ganti menteri uang resiko,positif,prediksi_model,0.6147441790193412
Sri Mulyani Indrawati,sri mulyani percaya,positif,prediksi_model,0.828855130944172
Sri Mulyani Indrawati,presiden skali orang malu menteri,netral,prediksi_model,0.4885889131250181
Sri Mulyani Indrawati,srimulettt,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,efesien bangun rumah payung bijak landas tuju rakyat jelata,negatif,prediksi_model,0.43951706542999186
Sri Mulyani Indrawati,alah preeet,negatif,prediksi_model,0.7356380408219559
Sri Mulyani Indrawati,indonesia pinter kelola uang nagara sampean akhlak pinter,negatif,prediksi_model,0.40387730741315747
Sri Mulyani Indrawati,sesuai kalo ngaco gimana,negatif,prediksi_model,0.49803387673222416
Sri Mulyani Indrawati,santet mulyani ramai,negatif,prediksi_model,0.42054279731272876
Sri Mulyani Indrawati,lhoouu emang babi buta,negatif,prediksi_model,0.5864239335656123
Sri Mulyani Indrawati,lindung balik sesuai nggak mikir kondisi ekonomi kyk gimana phk usaha bangkrut dosa loh,netral,prediksi_model,0.4583465576894256
Sri Mulyani Indrawati,naikin pajak gaji asn,negatif,prediksi_model,0.6392172606858557
Sri Mulyani Indrawati, bijak sesuai sesuai seleweng masalah bijak,netral,prediksi_model,0.5003207666251169
Sri Mulyani Indrawati,manusia,negatif,prediksi_model,0.4315501844337603
Sri Mulyani Indrawati,ingat pejabatingat bagisiiapapun bijak sengsara rakyar bnyk juta doa orang miskin orang flm sulit ekonomi jabat bijak dzolim rusak bawa derita rakyat bnyk ingatakan karma balas orang iman janganlhmelampau batas kebijakanini menaikkn harga barang dapat rakyat,negatif,prediksi_model,0.660176337763743
Sri Mulyani Indrawati,indonesia hutang udah kalo bayar kaget kaget bikin policy kaya kredit motor kejar debt kolektor rakyat kejar koruptor nikmatin,negatif,prediksi_model,0.6407527711772645
Sri Mulyani Indrawati,apbn bansos promosi salah paslon capres,negatif,prediksi_model,0.4942170501444755
Sri Mulyani Indrawati,ppn naik biar rakyat cekik jabat elit gendut rekening,negatif,prediksi_model,0.7236875279232906
Sri Mulyani Indrawati,data hilang nominal trilliyun menteri,netral,prediksi_model,0.44140850420355504
Sri Mulyani Indrawati,kalo rakyat usaha cuman tau koar media langkah bijak ambil gugat muliani adil yah ngak efek jera simulianijadi rakyat massa seruduk pajak udah susah damai,netral,prediksi_model,0.46351481592736776
Sri Mulyani Indrawati,cerdas dlm isi apbn cerdas kalo penuh butuh hidup masyarakat,negatif,prediksi_model,0.4231970389222422
Sri Mulyani Indrawati,nyumbang phk wae buk nyerah caploken dewe wae usaha hidup bunga msh,negatif,prediksi_model,0.6478549122959107
Sri Mulyani Indrawati,kas kosong tpi rakyat donk dibebanikurangi gaji jabat woi stop pelesir abal guna,negatif,prediksi_model,0.5970869055430833
Sri Mulyani Indrawati,rakyat korban tutup mata kondisi serba susah serba mahal ditambahb pajak bunuh ,negatif,prediksi_model,0.6916975170991624
Sri Mulyani Indrawati,babi haram,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,menteri pajak pajak ganas rakyat contoh boyolali lemah lembut sang naga,negatif,prediksi_model,0.6774020601789396
Sri Mulyani Indrawati,mudah solusi naikin pajak,negatif,prediksi_model,0.6721659223139337
Sri Mulyani Indrawati,bebas korupsi apbnnkribaru sehatbu menteri,negatif,prediksi_model,0.46006319980737104
Sri Mulyani Indrawati,pajak dpr gercep banget bikin hukum mati koruptor dengar,negatif,prediksi_model,0.7590499007203365
Sri Mulyani Indrawati,efek domino subsidi,netral,prediksi_model,0.6087323552576829
Sri Mulyani Indrawati,sungguh keji ratu tega,negatif,prediksi_model,0.520954936502297
Sri Mulyani Indrawati,empati anggota dpr terhormatppn lgi bumn untung ngga jdi beban negara beban rakyat,negatif,prediksi_model,0.5243617490191915
Sri Mulyani Indrawati,the real big rentenir pajak negara naik pajak barang sembakokebutuhan hari masyarakat pajak import pajak tarif plesiran negeri hitung pajak libat masyarakat kelas coba libat rakyat ekonomi blangsak rumus bijak pajak butuh hari rumus bijak tatanan hasil makmur negeri boss menghisap darah rakyat,negatif,prediksi_model,0.7569309729169945
Sri Mulyani Indrawati,naikin akibat utang beban apbn dibebasin usaha masyarakat peras sri bicara orang kena naik ppn,negatif,prediksi_model,0.6385562956423906
Sri Mulyani Indrawati,pajak naik ttpi rakyat mesti pikir peluang pkerjaan rata koruptor jdi bsa henti tdk tdk bsa naik ppn,negatif,prediksi_model,0.7951539530754487
Sri Mulyani Indrawati,ppn pajak tambah nilai nik awam harga komoditi jasa nihil bocor papa peofil tegak hukum dna iklim penegkan hukum rasa semdiri nnti rakyat,negatif,prediksi_model,0.7662594368014872
Sri Mulyani Indrawati,serap pdb kelas besar kelas ekonomi kuat ppn kelas miskin,negatif,prediksi_model,0.34728073857689296
Sri Mulyani Indrawati,bisa pajak utang bank dunia makelar bpr dunia,negatif,prediksi_model,0.41946912830858596
Sri Mulyani Indrawati,negara bebas pajak tanah tani rumah hebat trs tarik pajak buat preman kampung hasil preman judi mabuk lacur menteri makelar utang bank indonesia kadal,negatif,prediksi_model,0.4998353281057804
Sri Mulyani Indrawati,lsesusi undang namunvtdk sesuai kondisi mampu ekonomi rakyat indonesia ppn gaji bawah dama,negatif,prediksi_model,0.49935645327047656
Sri Mulyani Indrawati,kalo ekonomi puruk selamat mmg konglomerat usaha krn jaga tahan bangkit ekonomi,negatif,prediksi_model,0.5276760429309648
Sri Mulyani Indrawati,jokowi ribed sulit,negatif,prediksi_model,0.5951105872997514
Sri Mulyani Indrawati,alih kemudi onlen bahas umum gajih gempar judi ygharusnya geger rayat masarakat rugi judi apa sikat habis,negatif,prediksi_model,0.5669167947579884
Sri Mulyani Indrawati,eksekutif legislatif usul rezim joko widodo dpr,netral,prediksi_model,0.47834492378257704
Sri Mulyani Indrawati,masalah sesuai sesuai mampu rakyat naik pajak dasar ratu ngutang ratu naik pajak mundur tolak menteri sempat orang depan anak bangsa muda,negatif,prediksi_model,0.6539217650565541
Sri Mulyani Indrawati,uud rubah dalih uud lucu taktik licik cari celah uud negara sengsara rakyat rampok negara mantap akallan rusak negara,negatif,prediksi_model,0.5884131993245337
Sri Mulyani Indrawati,lanjut kalo konsisten bener amanahpejuang upo faham naik hapus subsidi,negatif,prediksi_model,0.3813611843865676
Sri Mulyani Indrawati,ngerti dah pajak bayar gaji jabat jabat beli mobil tas branded motor harley libur negri fungsi pajak bayar pajak,negatif,prediksi_model,0.7325407426151879
Sri Mulyani Indrawati,mulyani pinter bangetpinter bodohin masyarakat pinter nindas,negatif,prediksi_model,0.5639366762216883
Sri Mulyani Indrawati,penyamoaian nyayg nol pajak nyayg nana pajak tdk sembunyi,negatif,prediksi_model,0.7148972487030534
Sri Mulyani Indrawati,pajak bumn dapur negara korupsi rugi terusssss peras rakyat tegah bawah pajak,negatif,prediksi_model,0.7743337700523956
Sri Mulyani Indrawati,maksa kesan,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,pabrik tutup tokotoko sepi pasar sepi karyawan phk pajak sungguh hati jabat,negatif,prediksi_model,0.551118480940567
Sri Mulyani Indrawati,usaha beban pajak negara abis pph cekik,negatif,prediksi_model,0.5376610628208529
Sri Mulyani Indrawati,umk cuman bayar ppn terima bersih tetep contoh bulls,negatif,prediksi_model,0.5880256756097548
Sri Mulyani Indrawati,pajak cukai kompromi krisis krismon bodo amat,negatif,prediksi_model,0.5906468848124571
Sri Mulyani Indrawati,hapus sahkan hapus,negatif,prediksi_model,0.4499932086611494
Sri Mulyani Indrawati,tax pundiiringi gaji masalahyg maslaah pajak naikgaji cenderung turunkasian rakyat hasil juta bulan,negatif,prediksi_model,0.5050324759626812
Sri Mulyani Indrawati,sembah mulyono suara spil donk ,negatif,prediksi_model,0.5911789826362381
Sri Mulyani Indrawati,sakarepmu srikabeh sesuai uusakarep karepmu,netral,prediksi_model,0.4225863030589029
Sri Mulyani Indrawati,iblis,negatif,prediksi_model,0.45717344184357644
Sri Mulyani Indrawati,infaq sodaqoh zakal maal utj csrya bu,netral,prediksi_model,0.41184680162805787
Sri Mulyani Indrawati,csr naik,negatif,prediksi_model,0.38682524533430585
Sri Mulyani Indrawati,masyarakat ndak istilah intelek telek segalanggak pake rasio rasionan dapat daya beli kuat sisa tabung jamintanpa naikkanada kembalianppn juat donasi sri,negatif,prediksi_model,0.5512890066253446
Sri Mulyani Indrawati,pake istilah ygmengandung unsurbau sedap telek bsunya sedap sri,positif,prediksi_model,0.6698341089300377
Sri Mulyani Indrawati,ppn naik dapat ekonomi rakyatitu,negatif,prediksi_model,0.6329631352131939
Sri Mulyani Indrawati,ppn genjot rakyat tdk bayarkrn daya beli rendah bunuh pelan,negatif,prediksi_model,0.6796584053897408
Sri Mulyani Indrawati,harysnya menteri uang jaga apbn ppn jaga daya beli masuarakat sektor ekonomi produktif tumbuh umkm hrs jaga,negatif,prediksi_model,0.47026351993581045
Sri Mulyani Indrawati,tdk sesui uud,negatif,prediksi_model,0.47230744610330616
Sri Mulyani Indrawati,mending kejar laku korupsi kembali negara uang bangun drpd jalan pintas naik tarif pajak pasti fix sengsara rakyat bangsa,negatif,prediksi_model,0.7533281089961651
Sri Mulyani Indrawati,jeng sri jeng sri,negatif,prediksi_model,0.5422479170741286
Sri Mulyani Indrawati,persen oke lgsg produsen hrg jual retail udh ditmbh bikin atur malak toko pajak penghasilansgt tdk adil,negatif,prediksi_model,0.4303544672210419
Sri Mulyani Indrawati,badan usaha kena pajak mending kena ppn bayar imbang pajak keluar masyarakat kena dampak produk beban margin ppn konsumen dipake kalo persen konsumsi kena pajak bayar spt tahun tolong benah eksekusi pajak lapang naikin pajak,negatif,prediksi_model,0.6342047284841955
Sri Mulyani Indrawati,persen rakyat makmur sejahtera dukung naik pajak sesuai kampanye mas wapres genjot rasio pajak gaskeen ajah dukung krn duit kecuali baris kalah oposisi miskin bayar pajak biarin krn banget pengaruh ekonomi negara,negatif,prediksi_model,0.47419948894761726
