subjek,final_text,label,status,confidence
Sri Mulyani Indrawati,spg worldbank imf  solusi jalan program hutang,negatif,prediksi_model,0.4671365895411112
Sri Mulyani Indrawati,judul prabowo butuh sri mulyanibiar uang negara kacau,negatif,prediksi_model,0.841683296718549
Sri Mulyani Indrawati,inget case bank century sandera world bank,negatif,prediksi_model,0.6321217439352762
Sri Mulyani Indrawati,mustinya gnti perbaikn nmpk salah,negatif,prediksi_model,0.7678490696276183
Sri Mulyani Indrawati,sri mulyani ayo hutang rakyat,negatif,prediksi_model,0.9889819161935496
Sri Mulyani Indrawati,bosen menteri ganti mana,negatif,prediksi_model,0.5173210713528966
Sri Mulyani Indrawati,calo bank dunia dan brankas koruptor,negatif,prediksi_model,0.9136709694525506
Sri Mulyani Indrawati,lancar urus utang,negatif,prediksi_model,0.9253056279474385
Sri Mulyani Indrawati,pajak mana,negatif,prediksi_model,0.9999217188344625
Sri Mulyani Indrawati,srimulap kotor rekor bocor anggar kalah orba aku prof sumitro icor kalah orba terang faisal basri skandal century bdni saksi prof rizal ramli dakwa blbi skandal cuci uang kemenkeu data ppatk prof mahfud cuci uang kemenkeu terang prof romli atmasasmita citra menkeu baik dunia berkalikali makelar utang negeri bunga,negatif,prediksi_model,0.9763982547849938
Sri Mulyani Indrawati,restu paman samitu utama,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,omon sperti kabinet terima kasih ehhh zaken expose glamour program analisa susul makangratis atas stunting anggar pegimane ,positif,prediksi_model,0.8118460263344384
Sri Mulyani Indrawati,hahaha enjoy ppn ya,negatif,prediksi_model,0.7251220438664671
Sri Mulyani Indrawati,pionir kapitalisme,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,yah mending kasih timses,netral,prediksi_model,0.9281169880626706
Sri Mulyani Indrawati,srimulyani gampang ajak kongkalikong oligarki gampang ajak ngutang ,negatif,prediksi_model,0.8139896637255865
Sri Mulyani Indrawati,sri menteri pinter jujur bertangung,positif,prediksi_model,0.5799547475542495
Sri Mulyani Indrawati,prabowo sandera mulyono ,positif,prediksi_model,0.9978004220392043
Sri Mulyani Indrawati,kursi kosong ,netral,prediksi_model,0.9565353360081226
Sri Mulyani Indrawati,tau tuju deh,netral,prediksi_model,0.9722671094379811
Sri Mulyani Indrawati,bikin rakyat sejahtera,negatif,prediksi_model,0.815535303680668
Sri Mulyani Indrawati,coba cari kualitas,negatif,prediksi_model,0.5502519294735091
Sri Mulyani Indrawati,sri mulyani wanita hebat milik indonesia lepas orang suka fakta atur uang negara jalan relatif aman sri mulyani jabat beliau tokoh ecek kemarin sore kelas sri mulyani internasional kelas bendahara desa,negatif,prediksi_model,0.825791443235746
Sri Mulyani Indrawati,pajak subsidi bbm hapus harga,negatif,prediksi_model,0.9840042400604587
Sri Mulyani Indrawati,makelar hutang,negatif,prediksi_model,0.9110604338853794
Sri Mulyani Indrawati,humoris tingkat tinggi,negatif,prediksi_model,0.6315750998165837
Sri Mulyani Indrawati,kali suka liat giat menteri presiden,netral,prediksi_model,0.9989659090609034
Sri Mulyani Indrawati,menteri cetak hutang prabowo loh,positif,prediksi_model,0.48307739348377726
Sri Mulyani Indrawati,orang konoha respek,positif,prediksi_model,0.661287719412116
Sri Mulyani Indrawati,hati hati becanda becanda macem macem korupsi aje kena batu mah,negatif,prediksi_model,0.7766446027786954
Sri Mulyani Indrawati,pasu khusus pasu khusus baik baik,positif,prediksi_model,0.5724947899566036
Sri Mulyani Indrawati,bikin hutang kuar negri konoha mulyono mulyani,negatif,prediksi_model,0.9572990346281742
Sri Mulyani Indrawati,nantiiiiii udah khas banget nada,netral,prediksi_model,0.9512344166349835
Sri Mulyani Indrawati,cepat paknpresiden bebas hutang bank stop kena bangkrut hutang mhn bebas mdl lgi,negatif,prediksi_model,0.8809318437076668
Sri Mulyani Indrawati,salah menteri awet,negatif,prediksi_model,0.4797205634941761
Sri Mulyani Indrawati,mulyani teman mulyono,negatif,prediksi_model,0.523327801946322
Sri Mulyani Indrawati,alhamdulillah barokah moga aloh swt kabul keluarga indonesia aminyarobalalamin,positif,prediksi_model,0.9158015734913898
Sri Mulyani Indrawati,zaman saddam husein menteri wajib pakai militer,positif,prediksi_model,0.9926478120097072
Sri Mulyani Indrawati,nnnn,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,suasana penuh keluarga mantap jaya indonesia,positif,prediksi_model,0.9973290510872751
Sri Mulyani Indrawati,wapresnya,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,gabung kabinet wowo akhir terkadang sedih ,positif,prediksi_model,0.8723940176708634
Sri Mulyani Indrawati,bintang,positif,prediksi_model,0.8634165814776469
Sri Mulyani Indrawati,pprabowo hebat kembali marwah abri,positif,prediksi_model,0.8754146469766614
Sri Mulyani Indrawati,masya allah bahagia hati lihat dekat presiden menteri merah putihsemoga indonesia msju aman sejahtera bwh pimpin presiden prabowo subianto aamiin,positif,prediksi_model,0.9475109772036868
Sri Mulyani Indrawati,sri bintang preiode abdi,positif,prediksi_model,0.6789471463615541
Sri Mulyani Indrawati,srimulyani kereeeen,positif,prediksi_model,0.5892661592206307
Sri Mulyani Indrawati,alem sri,netral,prediksi_model,0.9543828046616121
Sri Mulyani Indrawati,rukun kabinet merah putih asik,positif,prediksi_model,0.5569691100846071
Sri Mulyani Indrawati,sri mulyani klw kasih langsung bintang,positif,prediksi_model,0.7657049308111981
Sri Mulyani Indrawati,mantap sri layak dedy sri nggak,positif,prediksi_model,0.7074442346834688
Sri Mulyani Indrawati,maju indonesia era bpk presiden prabowo gibran insyaallah amin yra alamin,positif,prediksi_model,0.9686079749488248
Sri Mulyani Indrawati,mantappppp ,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,lucu menteri suruh pake seragam tni aplg suruh push upmantap,netral,prediksi_model,0.8958850994233549
Sri Mulyani Indrawati,hasil kerja keras sejal jokowi presiden,positif,prediksi_model,0.514622108332361
Sri Mulyani Indrawati,sri mulyani saat hutang triliun istilah ari mulyani durian runtuh jujur iru kait dapat menteri diam timbal,negatif,prediksi_model,0.619941349266724
Sri Mulyani Indrawati,mintak bintang karna sukses banyak utang negara,negatif,prediksi_model,0.6441614463255501
Sri Mulyani Indrawati,bintang sri mulyanipantasnya bintang,positif,prediksi_model,0.6364118893121206
Sri Mulyani Indrawati,minimal tahun presiden sprti cash spy tetep solid,positif,prediksi_model,0.6248530469198567
Sri Mulyani Indrawati,sri mulyani ganti presiden patut bintang,positif,prediksi_model,0.5708072090264676
Sri Mulyani Indrawati,mantulsmg indonesia nakmur,positif,prediksi_model,0.5196942686957022
Sri Mulyani Indrawati,prabowo akpol baju polisi awal bekal menteri seskab beritahu ,positif,prediksi_model,0.8734478067699958
Sri Mulyani Indrawati,mantabpembekalan magelangmirip kawah candradimuka muda prabowo akmil,positif,prediksi_model,0.8783539195332314
Sri Mulyani Indrawati,mantap,positif,prediksi_model,0.9999999952810926
Sri Mulyani Indrawati,tertawa juta rakyat jerit cari makan anak istri,negatif,prediksi_model,0.8936284506895242
Sri Mulyani Indrawati,bakal,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,retno engga ikut jajar menteri sedih,positif,prediksi_model,0.6644779854896087
Sri Mulyani Indrawati,selamat karya prabowo tim lanjut mimpi indonesia emas,positif,prediksi_model,0.9222902318387795
Sri Mulyani Indrawati,mantap prabowo lanjut,positif,prediksi_model,0.999999733511682
Sri Mulyani Indrawati,merdeka,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,wanita tangguh smart,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,abdi sri mulyani negara indonesia kayak bintang jasa,positif,prediksi_model,0.5078213863594775
Sri Mulyani Indrawati,mantaphumoris keras syukur indonesia pilih prabowo subianto presiden ganti jokowi,positif,prediksi_model,0.8698031330694868
Sri Mulyani Indrawati,sri mulyani kasih aja pak,netral,prediksi_model,0.8590484018863332
Sri Mulyani Indrawati,senang kabinet merah putih alhamdulillah,positif,prediksi_model,0.4973769560872387
Sri Mulyani Indrawati,mantap lucu banget,positif,prediksi_model,0.9457381612381632
Sri Mulyani Indrawati,banyak gimana gajih tunjang pasilitas kantor emang kerja optimal korup menteri kabinet merah putri karna kalo korupsi uang rakyat sedot jabat,negatif,prediksi_model,0.7459588908011846
Sri Mulyani Indrawati,knp yah buk sus tau,negatif,prediksi_model,0.7507321925231464
Sri Mulyani Indrawati,kaya liat babeh haikal,positif,prediksi_model,0.5483376393344853
Sri Mulyani Indrawati,maaf elok panggil presiden bpk nama langsung presiden simbol rakyat hidup adab timur salam nkri,positif,prediksi_model,0.8521907746830436
Sri Mulyani Indrawati,srimulianisepertinya mentrikeuanngan terbaikpresiden perca jadimentrikeuanngan,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,wanita hebat bumentri bintang wonder women,positif,prediksi_model,0.9911940231591129
Sri Mulyani Indrawati,anggar nih pesta kayak,negatif,prediksi_model,0.4137132819918579
Sri Mulyani Indrawati,sehat bapa presiden kabibetnya amiiiin doa indonesia maju tangan amiiiin,positif,prediksi_model,0.9894833919576382
Sri Mulyani Indrawati,bintang triliun utang negara sri,negatif,prediksi_model,0.8208947064440595
Sri Mulyani Indrawati,mulyani menteri mulyono trilyun uang negara curi,negatif,prediksi_model,0.8802133902582294
Sri Mulyani Indrawati,nikmat agenda,positif,prediksi_model,0.41596447101924244
Sri Mulyani Indrawati,mantap bekal iman takwa insya alloh menteri takut korupsi takut menyalahgunakan wenang,negatif,prediksi_model,0.8368214078487266
Sri Mulyani Indrawati,adopsi presiden soekarno sipil kasih pakai pangkat militer,positif,prediksi_model,0.8350957383772173
Sri Mulyani Indrawati,mantap ,positif,prediksi_model,0.9999999952810926
Sri Mulyani Indrawati,bahagia banget nih,positif,prediksi_model,0.6370408080402364
Sri Mulyani Indrawati,dengar narasi sungguh teduh moga amanah aamiin,positif,prediksi_model,0.9874156971208229
Sri Mulyani Indrawati,bintang bintang kasih,positif,prediksi_model,0.8899448827031573
Sri Mulyani Indrawati,militer,positif,prediksi_model,0.9708454889620025
Sri Mulyani Indrawati,langgeng koruptor,negatif,prediksi_model,0.6251576032078093
Sri Mulyani Indrawati,mohon perhati gaji umr buruh kasar lapang minimal gaji umr buruh kasar umr sekian terima kasih kpda bpk president prabowo nkri negara indonesia kami,positif,prediksi_model,0.7067826270005457
Sri Mulyani Indrawati,sri mulyani jozzz,positif,prediksi_model,0.4485988497868927
Sri Mulyani Indrawati,imam mahdi yohanes anis baswedan sunggokong pang nayan tiongkok panas jongos kadrun yaman lihat gagah menteri prabowo semangat,positif,prediksi_model,0.8676340985721522
Sri Mulyani Indrawati,moga nkri sejahteraamandamai aamiin,positif,prediksi_model,0.9093000145170385
Sri Mulyani Indrawati,raja bijak sama,positif,prediksi_model,0.9401617902843898
Sri Mulyani Indrawati,menteri hebatibu sri mulyani,positif,prediksi_model,0.48031306518453204
Sri Mulyani Indrawati,keren nada bicara canda keluarga,positif,prediksi_model,0.9878382092872539
Sri Mulyani Indrawati,mulyani adik mulyono tukang utang negeri bikin bangkrut indonesia,negatif,prediksi_model,0.97911717944411
Sri Mulyani Indrawati,jokowi menteri tampil ikut gaya presiden menteri jokowi pakai hitam putih sederhana model jokowi menteri menteri tampil ala militer midel prabowo jaman presiden sby tren fashion momen presiden,positif,prediksi_model,0.9676394872326377
Sri Mulyani Indrawati,harap praboeo,positif,prediksi_model,0.6142647952489099
Sri Mulyani Indrawati,pakai loreng full militer kabinet merah putih lupa tuju brantas korupsi bidang ,positif,prediksi_model,0.4961330667945573
Sri Mulyani Indrawati,seragam presiden seragam jendral beda mulyono sok beda,positif,prediksi_model,0.6329750245546314
Sri Mulyani Indrawati,tunggu coment ratu nebeng from yaman kait biaya giat menteri,netral,prediksi_model,0.953812339490678
Sri Mulyani Indrawati,mantab srimuliani,negatif,prediksi_model,0.615818990428046
Sri Mulyani Indrawati,stop canda skrg presiden nkri konsen kesini,positif,prediksi_model,0.658008866347233
Sri Mulyani Indrawati,pilpres tdk dukung prabowo bhkan prnah nyindir pilih presiden suka marahkala prabowo cap suka marahsm kubu nyungsep stlah ajak gabung kabinet prabowo jdi tpi bagussj drpd ditaro luar suka ngelunjak nendangin dri blakang,netral,prediksi_model,0.9769955550180341
Sri Mulyani Indrawati,laxamana srimulyani bintang sokses sri,positif,prediksi_model,0.593740808260754
Sri Mulyani Indrawati,prabowo kemarin sri mulyani ngomong presiden suka marah angkat menteri,positif,prediksi_model,0.8882866494908023
Sri Mulyani Indrawati,mantaaaap,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,harga seragam makan siang gratis rakyat makan,negatif,prediksi_model,0.805661776808531
Sri Mulyani Indrawati,nenek centil,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,bintang tujuh ,positif,prediksi_model,0.8634165814776469
Sri Mulyani Indrawati,mantab menteri seragam tni ,positif,prediksi_model,0.7263404670320319
Sri Mulyani Indrawati,tuju presiden sri mulyani abdi negara,negatif,prediksi_model,0.5150117369499257
Sri Mulyani Indrawati,moga negara detik pimpin jalan warga indonesia tanggung negara kelola dng mesti,positif,prediksi_model,0.5593847590130024
Sri Mulyani Indrawati,hebat ,positif,prediksi_model,0.9842708397963271
Sri Mulyani Indrawati,mantap bos,positif,prediksi_model,0.9999999952810926
Sri Mulyani Indrawati, dunia uang panglima sri,negatif,prediksi_model,0.7813422942559572
Sri Mulyani Indrawati,alhamdulillah sri lanjut menkeu  sehat,positif,prediksi_model,0.7627791474559985
Sri Mulyani Indrawati,layak srikandi bintang,positif,prediksi_model,0.6750062991590374
Sri Mulyani Indrawati,bintang gaji asnpolritni pensiun gaji persen,negatif,prediksi_model,0.6258012439659855
Sri Mulyani Indrawati,hukum jrs tegak tanpapandang bulu hakekat tegak daulat rakyat sejahtera adil bangsa negara,positif,prediksi_model,0.8659601065445246
Sri Mulyani Indrawati,wapresnya tdk nampak acara bekal,negatif,prediksi_model,0.5220544312361678
Sri Mulyani Indrawati,kerja kerja kerjajangan canda,positif,prediksi_model,0.5567264795763116
Sri Mulyani Indrawati,wahhhntar diksh mesti bpk prbwootng srikandi amnh smp akhirr,positif,prediksi_model,0.3652339667623532
Sri Mulyani Indrawati,mantap pnh canda menteri presiden prabowo gibran penuh gurau,positif,prediksi_model,0.9999940880134661
Sri Mulyani Indrawati,sri mulyani tua cantik,positif,prediksi_model,0.41101350026604794
Sri Mulyani Indrawati,allah gustiiii prabowo presiden rahasia illahi,positif,prediksi_model,0.9227538196265994
Sri Mulyani Indrawati,sihh yess,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,jendral langsung sri,positif,prediksi_model,0.8518482709667501
Sri Mulyani Indrawati,sekolah buk,positif,prediksi_model,0.501432407434176
Sri Mulyani Indrawati,kasi,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,            ,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,bintang toedjoe bukobat puyeng mikir utang mikir duit orang banyakkrn bom udah besar anggar ituini itu,negatif,prediksi_model,0.49303751851748767
Sri Mulyani Indrawati,dekade blm sainganya mentrididiklah biar ganti handal,negatif,prediksi_model,0.7541241738384363
Sri Mulyani Indrawati,presiden presiden pilih srimulyani masuk dlm kabinet menteri uang,positif,prediksi_model,0.5781928541230454
Sri Mulyani Indrawati,basuki spt sri orang partai capai orang jabat,positif,prediksi_model,0.6052545996736722
Sri Mulyani Indrawati,sri mulyani menteri tarik pajak pas,negatif,prediksi_model,0.89818553158753
Sri Mulyani Indrawati,negeri kanoha ngk kasih pangkat gelar,positif,prediksi_model,0.8280309932009355
Sri Mulyani Indrawati,tim merah putih prabowogibran the best,positif,prediksi_model,0.48230453413500146
Sri Mulyani Indrawati,president bunglon pandai tempat dmn prabowo the best,positif,prediksi_model,0.8100102137118631
Sri Mulyani Indrawati,menteri pupr basuki tahan prabowo,positif,prediksi_model,0.9528578771830365
Sri Mulyani Indrawati,bravo tni,positif,prediksi_model,0.5047523070187246
Sri Mulyani Indrawati,utang trilyun,negatif,prediksi_model,0.9160182136156236
Sri Mulyani Indrawati,lucuuuu banget lanjudken,netral,prediksi_model,0.9082578485551139
Sri Mulyani Indrawati,mantab sri kandi nkri moga sehat,positif,prediksi_model,0.9340490843953524
Sri Mulyani Indrawati,bintang sri mulyani periode sby periode jokowi plus periode prabowo,positif,prediksi_model,0.8443350636197205
Sri Mulyani Indrawati,udah menteri uang bilang calon menteri,positif,prediksi_model,0.339542420309248
Sri Mulyani Indrawati,hati berpakain doreng tni hati masyarakat anti korupsi semogaterinpirasi,negatif,prediksi_model,0.4565707935421527
Sri Mulyani Indrawati,masyarakat bahw jokwi persiden baik indonesia,positif,prediksi_model,0.6260018836579391
Sri Mulyani Indrawati,persiden ind hak prabowo persiden militer pidato mesti isu tahan perang pranowo persiden negara indonesia jatuh teruk,positif,prediksi_model,0.9841753794319589
Sri Mulyani Indrawati,sales girl imf,netral,prediksi_model,0.9934815812510329
Sri Mulyani Indrawati,sekalisemua menteri jadi meliterkasik bintang negara ngeriklo menteri indonesia mliter oknum kacang berani rapat,positif,prediksi_model,0.921090105101567
Sri Mulyani Indrawati,menteri kaya raya kerja tuk rakyat,negatif,prediksi_model,0.7374530365556841
Sri Mulyani Indrawati,khayal lemah rakyat indonesia mudah maaf mudah lupa tahu ilmu jokowi beda prabowo kyai kumpul kyai garong garong salam waras,positif,prediksi_model,0.921246705551393
Sri Mulyani Indrawati,ganti menteri buk astuti,negatif,prediksi_model,0.4828836773675281
Sri Mulyani Indrawati,cosplay doang ,positif,prediksi_model,0.5035844935231036
Sri Mulyani Indrawati,menkeu sri mulyani era sby jkw  mekeu bintang boss ,positif,prediksi_model,0.5894469434207783
Sri Mulyani Indrawati,indonesia,positif,prediksi_model,0.5196942686957022
Sri Mulyani Indrawati,moga perintah kabinet bawa bangsa indonesia arah lbh baik,positif,prediksi_model,0.959161712284786
Sri Mulyani Indrawati,josss,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,sama indah,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,mntaapsemua sehat,positif,prediksi_model,0.4841911630242211
Sri Mulyani Indrawati,tunggu hasil kerja ,positif,prediksi_model,0.43332790986374325
Sri Mulyani Indrawati,srimulyani angkat menku beliau rahasia uang negara perintah,negatif,prediksi_model,0.632436368252027
Sri Mulyani Indrawati,sri mulyani antek amerikw,negatif,prediksi_model,0.4603262196624847
Sri Mulyani Indrawati,knapa retno tdak masuk kabinet prabowo,positif,prediksi_model,0.6209138651143635
Sri Mulyani Indrawati,wkkkk kasih bintang,positif,prediksi_model,0.678530300798772
Sri Mulyani Indrawati,bintang cocok alas presiden damping buk sri menteri keuwangan,positif,prediksi_model,0.5668110530142463
Sri Mulyani Indrawati,dekat atas bawah,netral,prediksi_model,0.910862611655927
Sri Mulyani Indrawati,jomoei mrmbrrikan bintang,positif,prediksi_model,0.8634165814776469
Sri Mulyani Indrawati,stn,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,srimulyani,positif,prediksi_model,0.5892661592206307
Sri Mulyani Indrawati,gara jendral tituler deddy coldiesel bintang pundak hehe,positif,prediksi_model,0.7055207501671756
Sri Mulyani Indrawati,sri mulyani lucu indonesia bangkrut sri mulyani lucu indonesia hutang ribu trilyun sri mulyani lucu,negatif,prediksi_model,0.7126036628216341
Sri Mulyani Indrawati,spil foto haikal bahlil min,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,politik politik ibatar angin sri muliani dibilg tkg ngutang skrg puji jdnya sadar politik gmn jaya indonesia bawah kpeminoinan prabowo,negatif,prediksi_model,0.5276973927737807
Sri Mulyani Indrawati,sri muyani bintang sinyal untung rakyat ada sri mulyani kabinet,netral,prediksi_model,0.9167021353421305
Sri Mulyani Indrawati,loh babe haekal,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,mulyono kasih bintang ,positif,prediksi_model,0.678530300798772
Sri Mulyani Indrawati,anugerah tituler,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,mantap sama,positif,prediksi_model,0.9999999952810926
Sri Mulyani Indrawati,mohon maaf kalou kata salah terimakasihok sukses semuanyaamin,positif,prediksi_model,0.9284801345880829
Sri Mulyani Indrawati,sipil peng anugrahan honoriscausa militer beri anugrah jenderal horiskausa buar harga menteri latih,positif,prediksi_model,0.9104643827649762
Sri Mulyani Indrawati,sri mulyani bintang laksamana economy strategi indonesia,positif,prediksi_model,0.6450993701080245
Sri Mulyani Indrawati,mudah hidupkn pitrus,positif,prediksi_model,0.6886743709300821
Sri Mulyani Indrawati,mantaf okpara pimpin bahagia waloupun canda rakyat iku bahagia tertawatidak mesti materi bahagia rakyat pimpin rukun senang terimakasih,positif,prediksi_model,0.8659665993694945
Sri Mulyani Indrawati,sri mulyani wajar anda dapet bintang sri mulyani mwnjaga uang insonesia,positif,prediksi_model,0.4108329599232517
Sri Mulyani Indrawati,aamiiin,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,menteri presiden prabowo gibran bangun nkri rakyat sukses ,positif,prediksi_model,0.997441079117372
Sri Mulyani Indrawati,tanda akn tegak kedisplinan hukum tdk pndang bulu,negatif,prediksi_model,0.7910694272837759
Sri Mulyani Indrawati,tunggu kerja rakyat sejahtera sengsara,negatif,prediksi_model,0.8973752410910412
Sri Mulyani Indrawati,dukung pjbt negara pjbt swasta oke bekal militermininal disiplin dlm kerja,positif,prediksi_model,0.9946108547644213
Sri Mulyani Indrawati,biarpun pilih prabowosemoga indonesia maju,positif,prediksi_model,0.962693700681932
Sri Mulyani Indrawati,cok,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,tukang majakiiin tanah masyarakat bintang kaga malunyaa juang elo untk rakyat ngejajah rakyaat jmn belanda,positif,prediksi_model,0.8028160957120996
Sri Mulyani Indrawati,habis koruptor,negatif,prediksi_model,0.5016197262314235
Sri Mulyani Indrawati,canda beliau,positif,prediksi_model,0.9393737346276319
Sri Mulyani Indrawati,triliun uang rakyat indonesia rampas colong rampok jajah alawi pki zionisme yahudi perintah aparat tegak hukum ambil tindak,negatif,prediksi_model,0.8111300853389422
Sri Mulyani Indrawati,adduh kalo sri mulyani menteri uang asn tni polri mimpi dlu sejahtera,negatif,prediksi_model,0.5574681059769803
Sri Mulyani Indrawati,depan massarakat indonesia didik militer dunia,positif,prediksi_model,0.9486655670516363
Sri Mulyani Indrawati,dedy kohbuzzeer kasi pangkattanpa maha wowo,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,layak atur uang neg indonesia thn stabil mudah,positif,prediksi_model,0.45460648453820857
Sri Mulyani Indrawati,sehat sehat smi,positif,prediksi_model,0.4037638031176848
Sri Mulyani Indrawati,presiden top jaim wibawa jaga,positif,prediksi_model,0.9133606177750484
Sri Mulyani Indrawati,ayo presiden ada baharu sistem didik militer masyarakat sipil tempuh didik militerbela negara sempat luas tumbuh budaya disiplin masyarakat jabat indonesia kelas khusus terima kasih,positif,prediksi_model,0.6687073215493989
Sri Mulyani Indrawati,aamiin,negatif,prediksi_model,0.4988308451618198
Sri Mulyani Indrawati,wes dang main perang perang,positif,prediksi_model,0.5209647363880348
Sri Mulyani Indrawati,sing ojo korupsi,negatif,prediksi_model,0.9551150946097097
Sri Mulyani Indrawati,rakyatmelihat pimpin bangsa bercandabersatu wujud impi bngsa indon sia negara maju makmur sejahtera senang bngeet allhamdulillah,positif,prediksi_model,0.9512254970405917
Sri Mulyani Indrawati,mantap sri,positif,prediksi_model,0.9903419871370932
Sri Mulyani Indrawati,sri mul nyindir wowo bintang kasih,netral,prediksi_model,0.9990504503219737
Sri Mulyani Indrawati,hebat wowo serius kyk main main acara trsb,positif,prediksi_model,0.6802396198744933
Sri Mulyani Indrawati,adem ,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,ketawa waktuny serius,negatif,prediksi_model,0.4875186039360408
Sri Mulyani Indrawati,mantaabkedekatan presiden menteri penuh candasemoga bangsa negara penuh amanah,positif,prediksi_model,0.9963354614343627
Sri Mulyani Indrawati,senang liatnyakeliatan segar merah putih dah tua,positif,prediksi_model,0.46776319047798803
Sri Mulyani Indrawati,bintang hutang,positif,prediksi_model,0.40303464206585576
Sri Mulyani Indrawati,kerreeen,positif,prediksi_model,0.6693039817490739
Sri Mulyani Indrawati,pas bpk presiden,positif,prediksi_model,0.6539712962750764
Sri Mulyani Indrawati,megang jabat kayak levih jabat pegang,negatif,prediksi_model,0.49585517556600184
Sri Mulyani Indrawati,uji tarik pajak,negatif,prediksi_model,0.9404234534425703
Sri Mulyani Indrawati,ekspor negara sahabat uang asli barter ekspor negara rentenir barter impor sedikit,negatif,prediksi_model,0.9852373273583749
Sri Mulyani Indrawati,wowo menteri uang ganti menteri utang aneh pakai,negatif,prediksi_model,0.7933225672362038
Sri Mulyani Indrawati,rakyat menang,negatif,prediksi_model,0.965732092080268
Sri Mulyani Indrawati,sri mulyani cinta amerika suka utang ama amerika,negatif,prediksi_model,0.6235123423624147
Sri Mulyani Indrawati,sok tau ah,netral,prediksi_model,0.9284166609378369
Sri Mulyani Indrawati,allah selamat indonesia ratu hutang,positif,prediksi_model,0.5468736028844392
Sri Mulyani Indrawati,bener sri agen,netral,prediksi_model,0.9124283911333885
Sri Mulyani Indrawati,siaoa tho ngoceh mana,positif,prediksi_model,0.4165930209769038
Sri Mulyani Indrawati,tahan,negatif,prediksi_model,0.5591161050145713
Sri Mulyani Indrawati,tau negara sajawooeeww sadar,negatif,prediksi_model,0.5572709761476539
Sri Mulyani Indrawati,tua banyak pahala cari tiket surga,netral,prediksi_model,0.9658693418695784
Sri Mulyani Indrawati,regulasi bea cukai impor surplus apbn dorong ekspor pertambanganhindari rusak alam ppn stabil patuh pajak nik periksa pandang bulu dorong positif pasar ekonomi negeri cinta produk negeri asli pmdn,negatif,prediksi_model,0.9946962808850723
Sri Mulyani Indrawati,srimulyani kek imin kah hhee,positif,prediksi_model,0.5562762187030394
Sri Mulyani Indrawati,duta hutang worldbank prestasi bikin negara wakanda turun kelas negara tengah bawah negara tetangga negara maju worldbank lho,negatif,prediksi_model,0.9998019375413529
Sri Mulyani Indrawati,sri suka amerika hubung imf,netral,prediksi_model,0.997268089744263
Sri Mulyani Indrawati,omong doang,positif,prediksi_model,0.5396323879508694
Sri Mulyani Indrawati,terossss pajak hebat srimul ,negatif,prediksi_model,0.9992948949938629
Sri Mulyani Indrawati,mengeluelukan sosok mbak sri pribadi menteri menteri lamaselain bosen mbak sri ini produk progresif tanda sejahtera finansial masyarakat umumhanya kumpar arus elit kuasa belakatak sikap ideal moralistik bangsa,positif,prediksi_model,0.8149870531498216
Sri Mulyani Indrawati,proposal tolak fitnah jalan kemarin bikin proposal malak jokowintar bikin proposal malak perintah prabowoini host ngiler banget ken pajero sport pajero dapet lumayan dapet bajajero ,negatif,prediksi_model,0.45867251382481866
Sri Mulyani Indrawati,pusing orang orang minum obat darting,positif,prediksi_model,0.5026856158418533
Sri Mulyani Indrawati,yayaayyaay bocor alus the best ngajuin proposal,positif,prediksi_model,0.4926189021096101
Sri Mulyani Indrawati,orang lepas jabat orang faham manusia mati,negatif,prediksi_model,0.7254648363662962
Sri Mulyani Indrawati,sri mulyani allan greenspan gubernur federal reserve sebab krisis uang subprime mortagage dalang krisis smi sebab krisis ekonomi indonesia lanjut menteri integritas enak orang connect bank dunia imf,negatif,prediksi_model,0.7012175028207089
Sri Mulyani Indrawati,lumayankuping bocor alus udah nyampe amerika skrg,negatif,prediksi_model,0.5042314678708234
Sri Mulyani Indrawati,kalo alm rizal ramli spg bank dunia world bank prabowo menteri cetak utang,negatif,prediksi_model,0.9490347387932813
