text,tokoh,prediksi_label_raw,score_keyakinan,label_final
Assalamualaikum umi hj Sri Mulyani ctik cerdas pintar rmah di jarah tdak di duga maafin ya Adikya byk salah dlm conten jga kes ya semoga umi hj sehat walafiat Amin trs wasalm,Sri Mulyani Indrawati,positive,0.4862343966960907,Positif
Wkwk,Sri Mulyani Indrawati,positive,0.7889548540115356,Positif
Si Tukang palak 😂,Sri Mulyani Indrawati,negative,0.9982351064682008,Negatif
"Yang di ambil ga berharga, yang berharga telah di pindahkan, stelah di pindahkan baru di suruh penjarahan, aduhh ketipu kita😢😢😢, setingan biar srimulyani aman seolah kebagian di jarah warga, adlinya mah setingan agar warga tidak wanti2 dia lagi, hadehhhh yang cerdas dikit lahhh warga konoha",Sri Mulyani Indrawati,negative,0.999241828918457,Negatif
Pajak dan pajak memeras rakyat di otak orang 1 ini si Ratu Pajak,Sri Mulyani Indrawati,negative,0.999290943145752,Negatif
Tau rumah Sri Mulyani Darii manaa....😮😮,Sri Mulyani Indrawati,neutral,0.9988586902618408,Netral
Sangat terwakili,Sri Mulyani Indrawati,positive,0.9975934624671936,Positif
"Ibu srimulyani mentri keuangan terbaik sepanjang ada indonesia, tolong negara yg tegas setegas tegasnya tangkap dalang yg menjarah gebukin aja,demokrasi kita bkn demorasi maling dan rampok",Sri Mulyani Indrawati,negative,0.9965832829475404,Negatif
"Pihak keamanan patut dipertanyakan.
Masa rumah Kemenkeu bisa kebobolan.",Sri Mulyani Indrawati,negative,0.8722906112670898,Negatif
Alhamdulillah wastukyrillah itulah teguran Allah buat Fir'aun macam kau sry Mulyani,Sri Mulyani Indrawati,neutral,0.4148293733596802,Netral
Mantab .aku paling suka mlhat betina ini kena azab,Sri Mulyani Indrawati,positive,0.9940357208251952,Positif
"Seperti nya para pemilik rumah yang mau di jarah tau, hingga tidak ada penghuninya.
Wherever you hide, remember, this is not over, God is omnipotent.",Sri Mulyani Indrawati,negative,0.9979432225227356,Negatif
Ga tau juga lue sapa Bro 😂,Sri Mulyani Indrawati,neutral,0.7794877886772156,Netral
Mangnya lue sapa mereka rakyat ga kenal sama lue Bro😂😅,Sri Mulyani Indrawati,negative,0.9933093786239624,Negatif
"Pertanyaan 👈🏻 untuk polisi Indonesia 👇🏻 
Kenapa memukul rakyat Indonesia 👇🏻",Sri Mulyani Indrawati,negative,0.998115062713623,Negatif
Yuuuhhuuuuu,Sri Mulyani Indrawati,positive,0.996713161468506,Positif
Habis mulyani kira2 siapa lagi nih...,Sri Mulyani Indrawati,negative,0.9777038097381592,Negatif
BAGUS.HIDUP RAKYAT,Sri Mulyani Indrawati,positive,0.9967616200447084,Positif
Siapa suruh mengayakan instansi nya masing” giliran rakyat pusing kamu bkn menolong mlh menaikkan terima la konsekuensi dari ulah kalian para bpk” ibu” di ats sana yg terhormat,Sri Mulyani Indrawati,negative,0.9989252686500548,Negatif
Mantab,Sri Mulyani Indrawati,positive,0.9985004663467408,Positif
Sri Mulyani adalah kaki tangan asing..sumber utama kesengsaraan rakyat Indonesia...lewat hutang yang dibuatnya yang selanjutnya berujung perampasan harta rakyat Indonesia lewat pajak,Sri Mulyani Indrawati,negative,0.8916851878166199,Negatif
Bukan Penjarahan tapi PERAMPASAN ASET,Sri Mulyani Indrawati,negative,0.93023943901062,Negatif
Tolong jangan jarah rumah ibuk sri mulyani,Sri Mulyani Indrawati,neutral,0.998170018196106,Netral
mana? beneran gak sih?,Sri Mulyani Indrawati,negative,0.8853186964988708,Negatif
"Gpp padahal, beliau kan ada hubungan dgn kasus Bank Century 😅",Sri Mulyani Indrawati,negative,0.7689990997314453,Negatif
"Video yang jelas bos,hoax apa pakta",Sri Mulyani Indrawati,negative,0.9994065761566162,Negatif
Wkwk berat sama dipikul ringan sama dijinjing ya bang,Sri Mulyani Indrawati,negative,0.986522376537323,Negatif
Rumah ketum parpol aman aman saja.....,Sri Mulyani Indrawati,positive,0.6843799352645874,Positif
We para pendemo kalian maling bukan demo gak tau malu kalian kerjakalian biar bisa belik pemalas kalian di bayar seratus ribu uda sanang kalian,Sri Mulyani Indrawati,negative,0.9994925260543824,Negatif
"Woy ratu pajak..
Inget lu bakal mati, bakal di minta pertanggung jawaban, bkal di prtemukan dgn org yg terdzolimi oleh kebijakan2 brutal elu..",Sri Mulyani Indrawati,negative,0.99892657995224,Negatif
"Nah kalo ini baru keren😂
Rumah opung juga menunggu d jarah, jangan lupa teman2🤣",Sri Mulyani Indrawati,positive,0.9275426864624025,Positif
"Biar trauma, biar gk ada yg spt beliau lg nantinya",Sri Mulyani Indrawati,neutral,0.7691411972045898,Netral
Telanjangi celana dalam dan bra sri mulyani itu milik rakyat.jgn kasih kendor,Sri Mulyani Indrawati,neutral,0.9506523609161376,Netral
Alhamdulilah,Sri Mulyani Indrawati,positive,0.9990744590759276,Positif
Itu sudah modus maling..bukan lagi demo,Sri Mulyani Indrawati,negative,0.9934902191162108,Negatif
"Mundur Sri Mulyani...
Looo paling rakus.....
Mundur",Sri Mulyani Indrawati,negative,0.5303942561149597,Negatif
Ini pada ambil zakat apa gimana ya?,Sri Mulyani Indrawati,neutral,0.9767574667930604,Netral
Kalo begitu caranya sih apa bedanya kalian sama mereka😥,Sri Mulyani Indrawati,negative,0.991364359855652,Negatif
Bagus nyawamu masih sri Mulyani,Sri Mulyani Indrawati,positive,0.9322537779808044,Positif
"Kenapa para elit dan pejabat ga ada yg peka terhadap kesusahan rakyat hnya mikirin diri sendiri dan keluarga nya,makanya rakyat sangat marah,, wajar rakyat jarah rumah yg jadi biang kesusahan tsb",Sri Mulyani Indrawati,negative,0.9994255304336548,Negatif
"Itu salah firasat saya ada oknum tertentu dibalik semua itu........membuat kegaduhan di negri ini,menjarah itu bukan perbuatan yang senonoh😢",Sri Mulyani Indrawati,negative,0.9989702701568604,Negatif
Suruh ngecek kpk trus hentikan iblis ini,Sri Mulyani Indrawati,negative,0.998945415019989,Negatif
Harta yang triliunan nya masih utuh di bank makanya dia santai aja,Sri Mulyani Indrawati,negative,0.544339120388031,Negatif
Alhamdulillah 100x Mak lampir di jarah mantap lur,Sri Mulyani Indrawati,positive,0.9976396560668944,Positif
Ba4bii Si agunggg.....,Sri Mulyani Indrawati,negative,0.8323843479156494,Negatif
"Menurut al-Ghazali, melawan ketidakadilan memang bagian dari amar ma’ruf nahi munkar. Tapi ia menekankan pentingnya cara yang adil, proporsional, dan tidak menimbulkan kerusakan yang lebih besar (mafsadah). Jika perlawanan berubah menjadi penjarahan atau perampasan, maka justru jatuh ke dalam dosa yang sama.",Sri Mulyani Indrawati,negative,0.99750155210495,Negatif
Anggap saja ibu bayar zakat... kan pajak = zakat,Sri Mulyani Indrawati,neutral,0.8792039752006531,Netral
"tuhkan lihat si kaya raya yg ngemis pajak sama ojol ,pedagang asongan buruh yg penghasilan nya gak nyampe 100rb perhari, emang gak tau malu. masih ada yg mau bela si nenek sihir ini",Sri Mulyani Indrawati,negative,0.99795401096344,Negatif
Ketar-ketir ratu pajak 🤭,Sri Mulyani Indrawati,negative,0.962356984615326,Negatif
"Ini bukan mode Demo lagi,  tapi Mode Maling wkwkwkkwkw",Sri Mulyani Indrawati,negative,0.9958815574645996,Negatif
betul betul perampasan aset,Sri Mulyani Indrawati,negative,0.9634722471237184,Negatif
"Menurut aku 11-12 sadis-nya ,yang  satu aturan² yg dia buat memprovokasi warga yg berjuang hidup jd anarkis.yg lainnya  mereka ga punya moral apaa???kok malah jd Penjahat/bandit/preman.pd akhirnya kedua nya bergerak untuk kepentingan sendiri bukan warga Indonesia",Sri Mulyani Indrawati,negative,0.99952495098114,Negatif
"Pertanyaannya kemana barang2 tersebut??, siapa yg menikmatinya?? Kalau yg menikmati hanya orang2 yg menjarah , maaf kami sebut per4mp0ok...kalau memang itu untuk rakyat, silahkan di berikan kepada panti asuhan atau rakyat miskin.",Sri Mulyani Indrawati,negative,0.9962605834007264,Negatif
Demo mau pembubaran DPR atau penjarahan tujuan demo ini ya?🤔,Sri Mulyani Indrawati,negative,0.8934367299079895,Negatif
"Knp rumh para koruptor TDK di grudok skalian di jarah,ad ap?mrekalah yg mrampok uang negara sesungguhy.ap pra koruptor yg membayar para pndemo yg anarkis it???",Sri Mulyani Indrawati,negative,0.9988383650779724,Negatif
"Klo pemerintah pengen pendapatan negara naik, SITA/RAMPAS ASET PARA KORUPTOR!!. Bukan naikin pajak ke masyarakat!.",Sri Mulyani Indrawati,negative,0.9640517830848694,Negatif
"Kalau sdh begini aparat harus bertindak tegas... Ini pasti sudah modus... Jgn percaya kalau ini hanya sekedar akibat demo... Ini penjahat dan perampokan pak. 
Besok lusa ga ada lagi tempat yg aman utk bangsa ini. 

Dikit dikit main jarah. Rusak mental bangsa ini. 

Atas dan bawah rampok semua kalau begini",Sri Mulyani Indrawati,negative,0.9994524121284484,Negatif
"Turunlah Sri mulani dari Kemenkeu, kami lebih suka kalau bekas presenter berita jadi Kemenkeu, dari pak SBY, Jokowi sampai presiden sekarang prabowo dia aja terus yang berkuasa sebagai menteri keuangan belum lagi dia disebut sebut sebagai korupsi bank Century belasan tahun yang lalu",Sri Mulyani Indrawati,negative,0.9771230220794678,Negatif
"Syukurrrr..Alhamdulillah.."". Mentri dgn seenak perut sendiri , jika tak jadi Mentri paling-2 dikampung cuma bikin OYEK ubi kayu doang.",Sri Mulyani Indrawati,positive,0.9945393204689026,Positif
Sri Mulyani phengkhiyanat Pemerintahan Bapak Prabowo dan pecundang.Sri Mulyani dari pemerintahan Jokowi sebagai petugas partai pdip da😀n pendukung Ganjar /,Sri Mulyani Indrawati,neutral,0.9987680315971376,Netral
"Ngono yo  ngono ning ojo ngono.,anarki tidak membuat kita lbh baik dari pencuri ,balas dendam yg terbaik adlh tetap mjd orang jujur , lurus dan idealis",Sri Mulyani Indrawati,positive,0.9766976237297058,Positif
"itu mah kejahatan mengatasnamakan rakyat,,",Sri Mulyani Indrawati,negative,0.999329686164856,Negatif
Alhamdulillah.  Uang rakyat kembali ke haknya,Sri Mulyani Indrawati,positive,0.8813851475715637,Positif
"👍👍👍👍👍👍👍 ,, Mantapppp hancur kn manusia yg Rakus tu Rakyatqu bersatu .",Sri Mulyani Indrawati,negative,0.998488187789917,Negatif
"Apa yang mereka sebut sebagai kebaikan hanyalah tarian busuk di atas penderitaan rakyat. Mereka bukan pemimpin, melainkan penguasa rakus yang hanya mementingkan diri sendiri, haus kekuasaan, dan tega menindas rakyat. Rakyat dibiarkan lapar, miskin, dan tertekan, sementara mereka duduk angkuh menikmati kenyamanan dari darah dan air mata. Setiap kebijakan yang dibuat bukan untuk rakyat, melainkan hanya untuk memperkaya diri mereka sendiri. Mereka menipu dengan topeng kebaikan, padahal yang ada hanyalah kemunafikan, kebohongan, dan kerakusan. Inilah wajah asli kekuasaan mereka: kejam, hina, dan pengkhianatan terhadap rakyat.”",Sri Mulyani Indrawati,negative,0.9993694424629213,Negatif
"TNI melindungi negara, polisi melindungi masyarakat. Tp mereka malah menjaga pejabat dzolim dan mengintimidasi masyarakat yang dzolim. Apa fungsi kita sebagai masyarakat, apakah penindasan wajib kita dapatkan.",Sri Mulyani Indrawati,negative,0.999262034893036,Negatif
Alhamdulillah mampus lu Sri gala berbulu domba 🎉🎉🎉❤,Sri Mulyani Indrawati,negative,0.996732234954834,Negatif
Mn b srimuliyani kty pensiunan naik PNS naik kenyataanya nggak naikgj,Sri Mulyani Indrawati,neutral,0.998929798603058,Netral
Pejabat yang lain.. Kalau menyakiti rakyat.. Tinggal tunggu giliran,Sri Mulyani Indrawati,negative,0.9994377493858336,Negatif
Biarin aza dijarah biar tahu rasa itu blm seberapa dibanding penderitaan rakyat..jujur sy sebetulnya pendukung penjarah..tp ini akibat dr kedzolimin para pejabat negara kita ini yg semena2 mengeluarkan peraturan2 terutama kenaikan pajak..segala macam pajak dibebankan kpd rakyat..itu namanya biadab,Sri Mulyani Indrawati,negative,0.9994326233863832,Negatif
DEMO....APA MAU .....MENJARAH....DEMO JANGAN DIKOTORI....HAL SEPERTI NINI BIKIN MALU....INDONESIA....PASTI ADA PROVOKATOR......ANTEK ASING...,Sri Mulyani Indrawati,negative,0.999460995197296,Negatif
Penjarahan sama dengan maling gk sih???,Sri Mulyani Indrawati,negative,0.9981808662414552,Negatif
"Sahkan ruu perampasan Aset koruptor, miskinkan koruptor dan hukum berat para koruptor",Sri Mulyani Indrawati,negative,0.998191773891449,Negatif
Bagus lah.,Sri Mulyani Indrawati,positive,0.998049020767212,Positif
Mengarah ke penantian REVOLUSI,Sri Mulyani Indrawati,neutral,0.9835583567619324,Netral
Pengadilan rakyat sdh dimulai... sngt jitu,Sri Mulyani Indrawati,neutral,0.4474596679210663,Netral
La nanti kan rumah Bu Sri diganti negara pakai uang rakyat juga. Kita rakyat kecil hanya bisa M L O N G O,Sri Mulyani Indrawati,negative,0.996074080467224,Negatif
Gua pengennya pelaku koruptor apapun sblum di sita kpk mending rakyat lbih duluan. Menjarah,Sri Mulyani Indrawati,negative,0.9987168312072754,Negatif
"Sedih juga dengarnya.tapi apa mau dikata.ini akibat kekecewaan Masyarakat. Semoga ini menjadikan pembelajaran bagi Para Pejabat Negara Khususnya.jadi berhati hatilah menjaga  omongan jgn bikin Masyarakat tersakiti seperti Gitu Beban pemerintah.Padahal ada lagu termasuk lagu kebangsaan
.HIMNE GuRU kalau tidak salah yaitu guru tanpa jasa..😭😭😭🙏",Sri Mulyani Indrawati,negative,0.9974617958068848,Negatif
Nah ini baru sejahtera rakyat,Sri Mulyani Indrawati,neutral,0.400253564119339,Netral
Udahlah mending polisi TNI bantu warga buat menjarah maling negara. Ngapain rumah maling negara di jaga,Sri Mulyani Indrawati,negative,0.9994552731513976,Negatif
RUMAH MENTERI AJA DIJARAH!!! POLISI TIDAK BERDAYA! TNI KEMANA???....GUE GA PAHAM!!!,Sri Mulyani Indrawati,negative,0.9994344115257264,Negatif
"Klo mau ambil brang orang lain itu pke masker gan, minimal gk kliatan kamera 😊📷",Sri Mulyani Indrawati,neutral,0.972290575504303,Netral
Min joget aj min mlh asixx...jgn tegang min...biasa sj...goysng min....eeeee....aaaaaa....eeeee...aaaa...eeeee...aaa..asex..lg..min...eeee...yaaaa...eeee,Sri Mulyani Indrawati,positive,0.9903213381767272,Positif
Harus nya jika negara susah parah Mentri jangan gaji fantastik kami rakyat miskin yang terus kamu hantam dari sembako dan lain nya makin mencekik mahal ....gaji gak seberapa mahal-mahal kebutuhan sekarang ....,Sri Mulyani Indrawati,negative,0.9991569519042968,Negatif
jangan kasih kendor untuk koruptor,Sri Mulyani Indrawati,positive,0.9669171571731568,Positif
Gacor kan Sri Mulyani,Sri Mulyani Indrawati,neutral,0.9985985159873962,Netral
sudah tidak sehat....,Sri Mulyani Indrawati,negative,0.999292492866516,Negatif
Makanya di beri amanah oleh rakyat indonesia jangan semena mena...karna masyarakat indonesia sdh muak...,Sri Mulyani Indrawati,negative,0.9117181301116944,Negatif
Akhirnya uang yg diperoleh dari pajak masyarakat...kembali diambil paksa oleh rakyat....inilah imbas ketidak-jujuran pejabat negara,Sri Mulyani Indrawati,negative,0.9867714047431946,Negatif
"Aktor dari naiknya tunjangan DPR RI, untuk kesejahteraan Rakyat tidak ada Anggaran, eeh giliran usulan Tunjangan DPR ehhh di setujui. Pecat Sri Mulyani Pak Prabowo.",Sri Mulyani Indrawati,neutral,0.5797940492630005,Netral
Motip demo cuma mau curi barang yg bukan miliknya,Sri Mulyani Indrawati,negative,0.9987338185310364,Negatif
"Kenapa beliau saja yg disalahkan? Ini karena ambisi jokowi untuk berutang membangun kereta cepat, ikn, dll yg tdk berdampak pada pertumbuhan ekonomi",Sri Mulyani Indrawati,negative,0.9987806677818298,Negatif
Hongkong hadir hancurkannnn pengisap keringat rakyat hancurkan binasahkannnn,Sri Mulyani Indrawati,negative,0.9994019269943236,Negatif
Ya iyalah di jarah..itu uang kita uang masyarakat indonesia..🎉🎉🎉..kalian luar biasa saudara sadaraku,Sri Mulyani Indrawati,negative,0.9750568270683287,Negatif
Bukan penajarahan....contoh di kasi pelajaran 😂😂😂,Sri Mulyani Indrawati,neutral,0.9848825335502625,Netral
Sudah ada koordinatornya utk anarkis....saya harap rakyat jangan gampang dibodohi dan diprovokasi....mereka para perusuh udah di setting dan di bayar,Sri Mulyani Indrawati,negative,0.9989425539970398,Negatif
"Percayalah mreka² ini Org bayaran/suruhan, bisa diselidiki smpai ujungnya ktmu siapa dalangnya nanti, suara petasan bunyi lgsung mereka brgerak itu sudah kodenya",Sri Mulyani Indrawati,negative,0.9992096424102784,Negatif
Kenapa  ..pengaman lemah..ndak ada tindakan,Sri Mulyani Indrawati,negative,0.9985129237174988,Negatif
inilah potret bangsa yg korup..penguasa dan penghusaha..tiap hari makan di hotel..pesta..sementara rakyat menjerit dengan gaji buruh cukup utk bayar listrik.makan sehari hari saja kadang² masih ngutang .apalagi mau beli motor dengan tunai padahal utk kebutuhan kerja..pasti kredit...dengan bunga yg di luar nalar.. itulah yg namanya mecekik rakyat..kebutuhan sandang pangan harga meroket sementara gaji para buruh..stagnan..sy hitung² para buruh itu bisa di gaji 20jt per bulan..jika pemerintah mendukung keberadaan para buruh..ini nggak penguasa tunduk sama pengusaha..akirnya sembarangan aja pengusaha bayar karyawan..pemerintah nggak mau tau bahwa rakyat...bangun tidur mikir hutang.....yg mana harus di bayar dulu..hari selasa kah ato hari rabu..ato kamis...oh bang plecit...negara konoha konoha..,Sri Mulyani Indrawati,negative,0.9993677735328674,Negatif
Makan tuh pajak,Sri Mulyani Indrawati,negative,0.9959219694137572,Negatif
"Gerakan pengacau ini dari barisan termul yg bawa bendera onepeace, didominasi dari remaja dibawah 20tahun seperti geng motor bukan mahasiswa yg lagi demo dilihat dari cara mereka bicara, korlap mereka orang dewasa tegap berjaket hodi hitam membawa HT untuk mengkoordinir logistik. Mereka sengaja membawa botolan bensin di tasnya sewaktu akan menjarah rumah mbak Puan, Sri Mulyani, Uya Kuya, Eko, Sahroni, Nafa Urbach. Lebih herannya parcok gak muncul untuk mengamankan, hanya security setempat dan bapak TNI tanpa senjata yg tidak kuasa menghalau. Termul sakit hati karena Prabowo sudah dekat dg Megawati",Sri Mulyani Indrawati,negative,0.9960008263587952,Negatif
"Introspeksi dong,,,",Sri Mulyani Indrawati,negative,0.9771717190742492,Negatif
Ketololan,Sri Mulyani Indrawati,negative,0.9967303276062012,Negatif
Pemerintah dan aparat harus tangkap pelaku kriminal dan proses secara hukum,Sri Mulyani Indrawati,neutral,0.9409446120262146,Netral
Ini sdh bukan demo laqi tp sdh penjarahan,Sri Mulyani Indrawati,negative,0.9909194707870485,Negatif
Hukum sebab dan akibat,Sri Mulyani Indrawati,negative,0.5696008205413818,Negatif
"Pinter juga nih massa nya 😀 datang nyerang & menjarah nya , tengah malam begitu , pas orang2 lagi pada tidur pulas 😏😏

Klo datang jarah nya siang hari , mungkin sdh keburu di cegat sama aparat keamanan",Sri Mulyani Indrawati,negative,0.9960461258888244,Negatif
Duit rakyat,Sri Mulyani Indrawati,negative,0.5523207783699036,Negatif
Penjarahan harta Bu mulyani masa liar bentuk manusia otak nya bertaeik.,Sri Mulyani Indrawati,negative,0.6612551808357239,Negatif
rumah ketua dpr aman🎉,Sri Mulyani Indrawati,neutral,0.9986804127693176,Netral
"Koq cuma ambil barang yg cemen2 
Cari Sri Mulyani mintacrekening bank & aset tanah2:nya didalam & diluar negeri",Sri Mulyani Indrawati,neutral,0.987669050693512,Netral
Hanya bisa bilang ❤️❤️❤️❤️👍👍👍👍💪🤗💪💪🔥🔥🔥🤝🤝🤝🤝,Sri Mulyani Indrawati,negative,0.5773738622665405,Negatif
"Alhamndulillah,sudah dikasi rakyat pelajaran itu sri mulyani yg tdk menghargai jada para guru,apa ga sadar itu sri kalau dia sekarang jadi mentri itu karana jasaxa para guru,dia sekolah sampai pintar itukan jasax para guru,memang mulutmu sri sampah",Sri Mulyani Indrawati,negative,0.9987867474555968,Negatif
Pintu pun knak angkut 😂😂😂😂,Sri Mulyani Indrawati,negative,0.99883371591568,Negatif
"tidak setuju penjarahan 
itu bukan pendemo tapi maling 
heran pada senang dan mendukung tindakan seperti itu",Sri Mulyani Indrawati,negative,0.9966259002685548,Negatif
"idealisme nya adalah, jika kita sdh melakukan cara demo dgn baikselama ini tapi tdk ada perubahan, lalu kita lakukan cara extreme tapi ada perubahan, artinya cara extreme tsb adalah cara yg baik dr sisi tujuan nya. krn tujuan utama nya tercapai.

berarti jika menjarah rumah para koruptor atau anggota DPR yg bermasalah membuat mereka jera dan tidak mau mengulang perbuatannya lagi, 

artinya tujuan utama tercapai. seperti revolusi perancis, revolusi kebudayaan cina, revolusi industri.

kadang cara terburuk adalah cara terbaik utk mencapai suatu tujuan",Sri Mulyani Indrawati,positive,0.6850982904434204,Positif
"WAKTU PENJARAHAN KOK GAK ADA SATUPUN ANGGOTA TNI, SEKALI UDAH SELESAI BARU RATUSAN KUMPUL DISITU, ANEH AJA LIAT NYA",Sri Mulyani Indrawati,negative,0.9993911981582642,Negatif
Menteri keuangan yang selalu mengatakan dikit dikit mengatakan membuat beban APBN.,Sri Mulyani Indrawati,negative,0.9547753930091858,Negatif
Ratu pajak oh ratu pajak,Sri Mulyani Indrawati,neutral,0.9354875087738036,Netral
Gara2 sri mulyani pajak jd macam2,Sri Mulyani Indrawati,neutral,0.9990087747573853,Netral
"Semoga KeDepannya .....
KESEHATAN  GRATIS.TIDAK ADA NYA KERJA KONTRAK...
 Yang ada lapangan kerja  BANYAK. Dan USIA  KERJA yang tidak di batasi umur. KNAPA.....!!! karena kalau di batasi orang umur 35  sudah tidak berfungsi alias tidak bisa cari makan UNTUK ANAK DAN ISTRINYA DAN TIDAK BISA JUGA BAYAR PENDIDIKAN SEKOKAH ANAK .
DAN KEMUNGKINAN BESAR TODAK MENUTUP KEMUNGKINAN RUMAH PUN TIDAK PUNYAAAAA
AKIBAT DARI ATURAN YANG KURANG MEMIHAK TERHADAP RAKYAT. dan ujung ujng nya RAKYAT MISKIN PERMANEN.
SAMPAI MATI KELAPARAN.
 KARENA TIDAK ADA LAGI PENGHASILAN PERHARI ATAU PERBULAN.",Sri Mulyani Indrawati,negative,0.9986901879310608,Negatif
Skalian si nusron jarah juga,Sri Mulyani Indrawati,negative,0.9909568428993224,Negatif
Inilah yg terjadi Tragedi Mei 98... Aksi Demo Mahasiswa bila sudah disusupi Massa Anarkis pasti akan brutal... TNI-Polri tindak tegas jangan dibiarkan..,Sri Mulyani Indrawati,negative,0.9991569519042968,Negatif
Kan sudah ada dahlilnya Yg namanya harta adalah Titipan Dari Tuhan (ALLOH) Ya salah sendiri tidak mengunakan harta ke jalan yang baik ya di ambil lagi oleh Sang pencipta lewat Rakyat yg Terdzholimi Puuhan tahun,Sri Mulyani Indrawati,negative,0.9985570311546326,Negatif
"Next silaturahmi kerumah luhut,nusron,bAhlil,nadim,gus yaqul.
Takbirrr... Allahhuakbar",Sri Mulyani Indrawati,neutral,0.9892353415489196,Netral
Saya kasihan sama polisi yg di amuk pendemo.polisi yg baik dan jujur juga banyak.ada yg jahat.jangan di pukul rata semua di musuhi dan di gebukin.itu tidak benar.,Sri Mulyani Indrawati,negative,0.9989420771598816,Negatif
Sungguh kasihan lihatnya.,Sri Mulyani Indrawati,negative,0.994948387145996,Negatif
Hanya Barang saja tdk sebrpa sma penderitaan rakyat,Sri Mulyani Indrawati,negative,0.9947779178619384,Negatif
😊😊😊😊😊 Alhamdulilh.,Sri Mulyani Indrawati,positive,0.9993376135826112,Positif
Sy aja y pas wabah covid d PHK kerja serabutan apa aja d kerjain demi rupiah y kecil nilainya asal bs makan....eh gak tahunya pajak naik....sy pikir ya sdhlah mungkin negara butuh duit....eh y bikin emosi gedeg2 DPR malah asyik naik gaji sambil joget2 katanya spy gak stres.... d saat rakyat lg susah imbas wabah covid y bikin pekerjaan hilang n kebutuhan naik semua org lg membenahi ekonomi masing2,Sri Mulyani Indrawati,negative,0.9943487048149108,Negatif
Puan maharani giliran,Sri Mulyani Indrawati,neutral,0.9970309734344482,Netral
Sumpah masa masa ini pahlawan ku,Sri Mulyani Indrawati,positive,0.9882646799087524,Positif
Mari kita bangsa Indonesia jngan brutal klo penjarahan smngt merugikan orang kita jsilah bangsa yg damai apa ini Berta betul ap bikin2 aj,Sri Mulyani Indrawati,negative,0.9545148611068726,Negatif
Saya suka - saya suka😂,Sri Mulyani Indrawati,positive,0.998205542564392,Positif
Njarah boleh saja tapi bayar pajak penjarahan😮,Sri Mulyani Indrawati,negative,0.9981573224067688,Negatif
Sri mulyani ketua iblis pemakan pajak rakyat,Sri Mulyani Indrawati,neutral,0.9963476061820984,Netral
Kok gelaaaaap?!,Sri Mulyani Indrawati,negative,0.9914463758468628,Negatif
"Lanjut tp lain
Biar saja biar mrk gak anggap remeh rakyat..mrk kira rakyat takut",Sri Mulyani Indrawati,negative,0.9928383231163024,Negatif
Pendemo di kambing hitamkan oleh penjarah yang akan di jual untuk judol apa bedanya kalian sama koruptor,Sri Mulyani Indrawati,negative,0.9994422793388368,Negatif
Maling penjarah apa bedanya dgn koruptor...maling kog bangga,Sri Mulyani Indrawati,negative,0.9995018243789672,Negatif
"Ya Allah... Semoga senantiasa melindungi Ibu Sri Mulayani, yang lewat bukunya aku bisa memahami ilmu ekonomi makro, lebih simpel dibanding karya RG Dornbush.",Sri Mulyani Indrawati,positive,0.9884586930274964,Positif
Jangan berhenti demo,Sri Mulyani Indrawati,positive,0.7222520709037781,Positif
Wah jadi mulai bergerak kelompok maling2. Kalau yg niatnya demo demi perbaikan negri ini harusnya ga ada yg menjarah. Semoga polisi bisa bergerak cepat menangkap maling2 tersebut,Sri Mulyani Indrawati,negative,0.9983990788459778,Negatif
"Siap siap yg menjarah barang milik org lain Di tangkap , gx mikir jernih heran",Sri Mulyani Indrawati,negative,0.9987454414367676,Negatif
Pejabat iblis,Sri Mulyani Indrawati,negative,0.9985030889511108,Negatif
"Hapus pajak, Hapus BPJS berobat gratis, sekolah gratis dari SD sampai kuliah, Indonesia kaya, jangan dirampok pejabat kekayaannya.",Sri Mulyani Indrawati,negative,0.6498062610626221,Negatif
Mentri ngutang...,Sri Mulyani Indrawati,neutral,0.870810866355896,Netral
Jangan pernah berhenti sampai tuntutan rakyat terpenuhi.,Sri Mulyani Indrawati,positive,0.9337828159332277,Positif
"Gara gara Nih RATU PAJAK,,,RAKYAT TAMBAH SENGSARA....
INDONESIA JADI REKOR PAJAK TERTINGGI DI DUNIA,DAN JUARA 2 RAKYAT TERMISKIN DI DUNIA....😮",Sri Mulyani Indrawati,negative,0.9984956979751588,Negatif
"Medan hadir untuk pendemo, porak porandakan rumah sri mulyani, gak usah kasi ampun, jarah semua barang barang mewahnya",Sri Mulyani Indrawati,negative,0.9967898726463318,Negatif
Bagus sekali trus habisin rumah srimulyanet,Sri Mulyani Indrawati,positive,0.993885576725006,Positif
Gak tau malu,Sri Mulyani Indrawati,negative,0.9978558421134948,Negatif
"Kok Gak Dibakar Ya??
Gak puas rasanya....
Nih nenek SUMBER DARI SEGALA SUMBER SUSAHNYA RAKYAT....DPR cuma anak buahnya nih Nenek....",Sri Mulyani Indrawati,negative,0.9965206384658812,Negatif
Allhamdulilah....,Sri Mulyani Indrawati,positive,0.9990422129631042,Positif
